Date,FinBERT_Sentiment,Combined_Titles
19-01-2024 00:00,-0.031730033,accumulate asian paints target of rs kr choksey; ril q surge driven by retail jio oil ampamp gas earnings here are key points; hul q results net profit flat at rs crore revenue falls marginally misses estimates; buy hcl technologies target of rs geojit; cycle of local players entering market almost over says huls rohit jawa; buy hdfc bank target of rs kr choksey
20-01-2024 00:00,-0.254857424,buy reliance industries target of rs sharekhan; kotak mahindra bank q results top highlights from the earnings report; accumulate reliance industries target of rs prabhudas lilladher; buy hindustan unilever target of rs sharekhan; buy ultratech cement target of rs sharekhan; kotak mahindra bank q results net profit up but misses estimates; hold hindustan unilever target of rs prabhudas lilladher; buy ultratech cement target of rs motilal oswal
21-01-2024 00:00,-0.033448444,buy hindustan unilever target of rs motilal oswal; buy kotak mahindra bank target of rs prabhudas lilladher
22-01-2024 00:00,-0.499724938,neutral kotak mahindra bank target of rs motilal oswal; buy ultratech cement target of rs emkay global financial
23-01-2024 00:00,-0.000113057,buy kotak mahindra bank target of rs sharekhan; axis bank q results net profit rises asset quality stays healthy
25-01-2024 00:00,-0.4999578,neutral axis bank target of rs motilal oswal; jsw steel q net profit surges fivefold yoy to rs crore
29-01-2024 00:00,-0.249766854,buy cipla target of rs motilal oswal; ntpc q results net profit rises yoy to rs crore beats estimates; buy sbi life insurance target of rs motilal oswal; neutral tech mahindra target of rs motilal oswal
30-01-2024 00:00,-0.959573746,neutral jsw steel target of rs motilal oswal
31-01-2024 00:00,-0.10547825,reduce jsw steel target of rs sharekhan; buy sbi life insurance company target of rs kr choksey; hold tech mahindra target of rs kr choksey; buy cipla target of rs kr choksey; buy sbi life insurance company target of rs icici securities; buy cipla target of rs icici securities; buy sbi life target of rs emkay global financial
02-02-2024 00:00,0.99995327,sbi q preview high wage bill to weigh on profit net interest income may rise
03-02-2024 00:00,-0.339373128,sbi q results net profit plummets to rs crore asset quality healthy; neutral dr reddyrsquos labs target of rs motilal oswal; neutral bpcl target of rs motilal oswal; buy ntpc target of rs sharekhan; buy larsen and toubro target of rs sharekhan; buy bpcl target of rs emkay global financial; buy larsen and toubro target of rs prabhudas lilladher
06-02-2024 00:00,-0.343387415,accumulate titan company target of rs prabhudas lilladher; buy maruti suzuki india target of rs sharekhan; hold dr reddyrsquos laboratories target of rs kr choksey; buy sun pharmaceutical industries target of rs prabhudas lilladher; buy maruti suzuki target of rs prabhudas lilladher; buy larsen and toubro target of rs lkp research
07-02-2024 00:00,-0.249324082,hold sun pharma target of rs icici securities; buy maruti suzuki target of rs motilal oswal; buy sun pharma target of rs motilal oswal; buy bajaj finserv target of rs sharekhan
12-02-2024 00:00,-7.16E-06,coal india q results profit soars yoy to rs crore
15-02-2024 00:00,-0.988974452,accumulate eicher motors target of rs prabhudas lilladher
19-02-2024 00:00,-0.50003036,buy mahindra and mahindra target of rs motilal oswal; reduce maruti suzuki india target of rs emkay global financial
20-02-2024 00:00,-0.000105957,buy coal india target of rs motilal oswal
22-02-2024 00:00,-0.999114215,buy tata consumer products target of rs kr choksey
23-02-2024 00:00,-0.00052803,buy grasim industries target of rs motilal oswal; buy grasim industries target of rs sharekhan
26-02-2024 00:00,-0.500672733,a for artificial intelligence b for base effect the az of q earnings season; buy larsen and toubro target of rs motilal oswal
01-03-2024 00:00,-0.00568484,buy state bank of india target of rs sharekhan
07-03-2024 00:00,-0.00025516,buy ntpc target of rs sharekhan; buy hdfc bank target of rs lkp research
11-03-2024 00:00,-5.36E-06,buy ntpc target of rs sharekhan
12-03-2024 00:00,-0.497610462,buy sun pharmaceutical industries target of rs sharekhan; buy adani ports and sez target of rs motilal oswal
18-03-2024 00:00,-0.006361133,buy tata consultancy services target of rs sharekhan; buy cipla target of rs sharekhan; buy itc target of rs sharekhan
20-03-2024 00:00,-0.030457143,buy sun pharmaceuticals target of rs kr choksey
22-03-2024 00:00,-3.04E-05,buy hero motocorp target of rs sharekhan
28-03-2024 00:00,-5.68E-06,buy titan company target of rs motilal oswal
02-04-2024 00:00,-0.005681025,buy dr reddyrsquos laboratories target of rs sharekhan
03-04-2024 00:00,-0.9958933,reduce nestleacute india target of rs emkay global financial
05-04-2024 00:00,-0.000242629,buy hdfc bank target of rs sharekhan
08-04-2024 00:00,-0.000529851,buy ultratech cement target of rs sharekhan
09-04-2024 00:00,-0.495112135,only four stocks contribute to the point rally in sensex to summit k; buy maruti suzuki india target of rs kr choksey
10-04-2024 00:00,-0.029107956,maruti suzuki q pat seen up yoy to rs cr motilal oswal; steady us sales to bring a healthy quarter for pharma sector
15-04-2024 00:00,-0.50465665,buy tcs target of rs motilal oswal; accumulate tata consultancy services target of rs prabhudas lilladher; jsw steel q pat may dip yoy to rs cr prabhudas lilladher; buy tata consultancy services target of rs sharekhan
17-04-2024 00:00,-0.954935769,cipla q pat may dip yoy to rs cr icici securities; accumulate tata consultancy services target of rs kr choksey; reduce tcs target of rs emkay global financial
18-04-2024 00:00,0.042281034,evs unlikely to be profitable at unit level even after pli bajaj auto; bajaj auto plans new launches in next months bridges gap in upperhalf from to; bajaj auto to maintain margins despite ramping up unprofitable ev business; hdfc life sees pressure on vnb margins in q; how to position your trade in hdfc bank stock ahead of april results; power grid shares surge on winning transmission system projects; hdfc life gets buy upgrade from citi sees upside potential; hdfc life insurance stock up as q results beat street net profit jumps
19-04-2024 00:00,-0.469713243,neutral hdfc life insurance target of rs motilal oswal; wipro guides for revenue of to in qfy; hdfc bank q preview focus on deposits to keep margins steady but income growth may drag; buy hdfc life insurance company target of rs sharekhan; buy hdfc life insurance target of rs emkay global financial; hold bajaj auto target of rs icici securities; wipro q results net profit falls to rs crore beats estimates; sell bajaj auto target of rs prabhudas lilladher; bajaj autos stellar q earnings impress street but rich valuations may limit stock rally; ntpc green energy inks pact with indus towers to develop renewable energy projects; buy bajaj auto target of rs sharekhan; bajaj auto set to ride into egypt with its ampquotquteampquot platform; bajaj autos pulsar now rs crore brand new variant to be launched in early may; bajaj auto stellar q show overshadowed by valuation concerns shares skid
22-04-2024 00:00,-0.224160661,buy hdfc life insurance co target of rs kr choksey; reduce bajaj auto target of rs emkay; buy hdfc bank target of rs emkay; buy bajaj auto target of rs kr choksey; hold wipro target of rs prabhudas lilladher; buy hdfc bank target of rs prabhudas lilladher; buy coal india target of rs anand rathi; tata consumer q preview fastest revenue growth among peers margin expansion on cards; buy hdfc bank target of rs motilal oswal; option strategy of the day consolidation breakout signals bpcl call option buy; buy hdfc bank target of rs religare retail research; buy bajaj auto target of rs lkp research; buy hdfc bank target of rs lkp research; hold wipro target of rs sharekhan; buy hdfc bank target of rs sharekhan; neutral wipro target of rs motilal oswal
23-04-2024 00:00,-0.404963099,tata consumer q net profit falls to rs cr firm declares dividend of rs per share; buy adani port ampamp sez target of rs motilal oswal; bajaj auto appoints abraham joseph as md of chetak technology ramtilak ananthan as bal cto; buy hdfc life insurance company target of rs icici securities; reduce wipro target of rs icici securities; buy hdfc bank target of rs icici securities; lampampt manufactures hydrotreating reactor for refinery in mexico; hindustan unilever q preview price cuts slow demand regional competition to hurt topline
18-05-2020 00:00,-0.4096,"Closing Bell: Nifty ends below 8,850, Sensex falls over 1,000 pts on lockdown extension; Cipla gains 5% - Moneycontrol"
19-05-2020 00:00,0.8957,"Intraday Large Deals for ""Adani Enterprises"" - Moneycontrol"
20-05-2020 00:00,-0.7927,"Closing Bell: Nifty ends above 9,050, Sensex gains 622 pts; pharma stocks rally - Moneycontrol"
21-05-2020 00:00,-0.5899,"Closing Bell: Nifty ends above 9,100, Sensex jumps 114 pts as auto, metal stocks gain - Moneycontrol"
21-05-2020 00:00,0.9246,"Avenue Supermarts Balance Sheet, Avenue Supermarts Financial Statement & Accounts - Moneycontrol"
23-05-2020 00:00,0.8964,"Larsen & Toubro | Splits > Infrastructure - General > Dividends declared by Larsen & Toubro - BSE: 500510, NSE: LT - Moneycontrol"
24-05-2020 00:00,0.9225,"Avenue Supermarts Consolidated Balance Sheet, Avenue Supermarts Financial Statement & Accounts - Moneycontrol"
26-05-2020 00:00,-0.7986,UPL shares rise 4% as brokerages retain positive view after Q4 earnings - Moneycontrol
26-05-2020 00:00,0.0583,"Brokerages see more pain for D-Mart, signal avoiding it - Moneycontrol"
27-05-2020 00:00,-0.7989,"Closing Bell: Nifty ends above 9,300 on afternoon gains, Sensex jumps 995 pts as banks outperform - Moneycontrol"
28-05-2020 00:00,-0.6971,"Closing Bell: Nifty ends May series just shy 9,500, Sensex rises 595 pts as auto, banks rally - Moneycontrol"
30-05-2020 00:00,0.861,GUJARAT JEWELLERY ASSOCIATION - The Economic Times
31-05-2020 00:00,0.88,Dr Reddys Laboratories - Moneycontrol
31-05-2020 00:00,0.8747,All Industry - The Economic Times
31-05-2020 00:00,0.9093,"nokia qwerty: Latest News & Videos, Photos about nokia qwerty | The Economic Times - Page 1 - The Economic Times"
